source_annotations,annotation_id,image_id,image_filename,full_image_path,letter,label_raw,bbox,area,base_types,TM
train_annotations,1361609,502,TM3432_UPZ.1.41.jpg,dataset/TM3432_UPZ.1.41.jpg,Delta,Δ,"[702, 805, 14, 17]",238,bt2,3432
train_annotations,1364161,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Eta,Η,"[2815, 4454, 109, 116]",12644,bt2,7883
test_annotations,1281235,556,TM3283_P.Enteux.6.jpg,dataset/TM3283_P.Enteux.6.jpg,Iota,Ι,"[1194, 677, 22, 82]",1804,bt2,3283
train_annotations,1318686,420,TM5853_P.Eleph.20_R.jpg,dataset/TM5853_P.Eleph.20_R.jpg,Alpha,Α,"[756, 5901, 166, 112]",18592,bt2,5853
train_annotations,1390876,433,TM1516_P.Lond.7.1953_R.jpg,dataset/TM1516_P.Lond.7.1953_R.jpg,Lambda,Λ,"[603, 1163, 29, 27]",783,bt2,1516
test_annotations,1355423,453,TM13542_P.Tebt.2.386_GreekOnly.jpg,dataset/TM13542_P.Tebt.2.386_GreekOnly.jpg,Sigma,Σ,"[1134, 309, 36, 43]",1548,bt2,13542
train_annotations,1382993,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Gamma,Γ,"[2157, 2371, 47, 59]",2773,bt2,3740
train_annotations,1411091,505,TM3563_P.Tor.Choach.12.01.jpg,dataset/TM3563_P.Tor.Choach.12.01.jpg,Pi,Π,"[1675, 4126, 81, 76]",6156,bt2,3563
train_annotations,1252682,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Beta,Β,"[2619, 276, 49, 117]",5733,bt2,5836
train_annotations,1322538,418,TM4912_BGU.8.1833.jpg,dataset/TM4912_BGU.8.1833.jpg,Beta,Β,"[2089, 7042, 83, 180]",14940,bt2,4912
train_annotations,1316290,530,TM8337_P.Mich.3.173.jpg,dataset/TM8337_P.Mich.3.173.jpg,Omega,Ω,"[1949, 4489, 133, 64]",8512,bt2,8337
train_annotations,1287587,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Chi,Χ,"[3389, 1240, 95, 88]",8360,bt2,243
train_annotations,1313356,511,TM3689_P.Tebt.1.53.jpg,dataset/TM3689_P.Tebt.1.53.jpg,Sigma,Σ,"[1548, 2269, 47, 58]",2726,bt2,3689
train_annotations,1380830,500,TM3409_UPZ.1.18.jpg,dataset/TM3409_UPZ.1.18.jpg,Sigma,Σ,"[333, 408, 14, 20]",280,bt2,3409
train_annotations,1318082,430,TM1803_P.Col.4.90_upper.jpg,dataset/TM1803_P.Col.4.90_upper.jpg,Nu,Ν,"[2611, 2144, 27, 41]",1107,bt2,1803
train_annotations,1262518,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Sigma,Σ,"[2490.1664145234495, 6458.489607965153, 110.43872919818457, 155.82675793403857]",7519,bt2,703255
train_annotations,1396883,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Gamma,Γ,"[2378, 2259, 51, 84]",4284,bt2,5836
train_annotations,1290459,470,TM253_P.Dryton.33_frag.Heid.jpg,dataset/TM253_P.Dryton.33_frag.Heid.jpg,Epsilon,Ε,"[363, 1037, 26, 35]",910,bt2,253
train_annotations,1277099,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Rho,Ρ,"[909, 1284, 41, 66]",2706,bt2,3686
train_annotations,1410218,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Tau,Τ,"[1591, 3259, 34, 40]",1360,bt2,3099
train_annotations,1338482,573,TM3099_P.Dion.16_V.jpg,dataset/TM3099_P.Dion.16_V.jpg,Pi,Π,"[1084, 4198, 53, 34]",1802,bt2,3099
train_annotations,1307547,457,TM4844_BGU.20.2847.jpg,dataset/TM4844_BGU.20.2847.jpg,Tau,Τ,"[2405, 1120, 177, 94]",16638,bt2,4844
train_annotations,1262302,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Nu,Ν,"[3108.9258698941, 3694.455756067206, 154.31164901664144, 213.31624144368388]",14382,bt2,703255
train_annotations,1328973,579,TM316241_P.Tarich.1.jpg,dataset/TM316241_P.Tarich.1.jpg,Upsilon,Υ,"[1012.1763680724991, 1384.1594837520165, 92.01603346113629, 84.00967964968886]",1932,bt2,316241
train_annotations,1315989,530,TM8337_P.Mich.3.173.jpg,dataset/TM8337_P.Mich.3.173.jpg,Sigma,Σ,"[2682, 2120, 74, 82]",6068,bt2,8337
train_annotations,1262256,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Omicron,Ο,"[3721.6338880484113, 3177.0504044803984, 104.38729198184569, 145.23658991910392]",6624,bt2,703255
train_annotations,1380034,709,TM253_P.Dryton.33_frag.London.jpg,dataset/TM253_P.Dryton.33_frag.London.jpg,Upsilon,Υ,"[681, 808, 22, 25]",550,bt2,253
test_annotations,1371025,557,TM3286_P.Enteux.9.jpg,dataset/TM3286_P.Enteux.9.jpg,Iota,Ι,"[1097, 1159, 33, 66]",2178,bt2,3286
train_annotations,1362215,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Iota,Ι,"[558, 1440, 28, 50]",1400,bt2,5579
test_annotations,1389486,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Nu,Ν,"[655, 1259, 49, 46]",2254,bt2,18497
train_annotations,1262130,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Nu,Ν,"[1765.5068078668685, 2078.698693217175, 178.51739788199697, 173.98133167392658]",13570,bt2,703255
train_annotations,1406990,526,TM5838_P.Eleph.3.jpg,dataset/TM5838_P.Eleph.3.jpg,Omega,Ω,"[1308, 2573, 89, 63]",5607,bt2,5838
train_annotations,1146292,457,TM4844_BGU.20.2847.jpg,dataset/TM4844_BGU.20.2847.jpg,Omega,Ω,"[1379, 1287, 151, 118]",17818,bt2,4844
test_annotations,1410573,556,TM3283_P.Enteux.6.jpg,dataset/TM3283_P.Enteux.6.jpg,Sigma,Σ,"[1442, 1319, 45, 65]",2925,bt2,3283
train_annotations,1383693,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Chi,Χ,"[1255, 2913, 46, 48]",2208,bt2,3740
train_annotations,1279246,441,TM128_BGU.3.1000.jpg,dataset/TM128_BGU.3.1000.jpg,Iota,Ι,"[5163, 1294, 64, 151]",9664,bt2,128
train_annotations,1341878,646,TM5850_P.Eleph.17_V.jpg,dataset/TM5850_P.Eleph.17_V.jpg,Iota,Ι,"[1359, 376, 55, 127]",6985,bt2,5850
train_annotations,1276873,419,TM5132_SB.28.16855.jpg,dataset/TM5132_SB.28.16855.jpg,Nu,Ν,"[1872, 3549, 97, 95]",9215,bt2,5132
train_annotations,1261375,416,TM3676_P.Tebt.1.40.jpg,dataset/TM3676_P.Tebt.1.40.jpg,Delta,Δ,"[1592, 1111, 48, 53]",2544,bt2,3676
train_annotations,1289547,466,TM144_BGU.3.992.jpg,dataset/TM144_BGU.3.992.jpg,Mu,Μ,"[7357, 1869, 71, 47]",3337,bt2,144
test_annotations,1381447,501,TM3415_UPZ.1.24.jpg,dataset/TM3415_UPZ.1.24.jpg,Iota,Ι,"[586, 364, 7, 16]",112,bt2,3415
train_annotations,1277652,466,TM144_BGU.3.992.jpg,dataset/TM144_BGU.3.992.jpg,Omega,Ω,"[4697, 762, 90, 52]",4680,bt2,144
train_annotations,1294703,441,TM128_BGU.3.1000.jpg,dataset/TM128_BGU.3.1000.jpg,Pi,Π,"[8317, 1434, 77, 60]",4620,bt2,128
train_annotations,1322745,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Tau,Τ,"[1208, 1059, 81, 95]",7695,bt2,5837
train_annotations,1262056,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Rho,Ρ,"[3066.565809379728, 1249.63982576229, 90.77155824508321, 183.05861854387058]",7260,bt2,703255
train_annotations,1297505,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Eta,Η,"[1332, 1572, 32, 56]",1792,bt2,3099
train_annotations,1362358,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Beta,Β,"[2336, 1498, 45, 51]",2295,bt2,5579
train_annotations,1234849,482,TM951_P.Cair.Zen.3.59307.jpg,dataset/TM951_P.Cair.Zen.3.59307.jpg,Mu,Μ,"[1243, 242, 102, 86]",8772,bt2,951
train_annotations,1395202,424,TM18503_BGU.4.1058.jpg,dataset/TM18503_BGU.4.1058.jpg,Tau,Τ,"[3185, 5624, 102, 117]",11934,bt2,18503
train_annotations,1322536,418,TM4912_BGU.8.1833.jpg,dataset/TM4912_BGU.8.1833.jpg,Lambda,Λ,"[1943, 7093, 62, 132]",8184,bt2,4912
train_annotations,1415971,534,TM17894_P.Wash.Univ.2.77_frag.Wash.jpg,dataset/TM17894_P.Wash.Univ.2.77_frag.Wash.jpg,Nu,Ν,"[301, 355, 24, 25]",600,bt2,17894
train_annotations,1318914,452,TM9228_BGU.2.543.jpg,dataset/TM9228_BGU.2.543.jpg,Rho,Ρ,"[1334, 2633, 63, 129]",8127,bt2,9228
train_annotations,1382891,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Phi,Φ,"[2054, 2193, 35, 63]",2205,bt2,3740
train_annotations,1383771,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Eta,Η,"[1397, 3031, 46, 45]",2070,bt2,3740
train_annotations,1297809,558,TM3289_P.Enteux.12.jpg,dataset/TM3289_P.Enteux.12.jpg,Rho,Ρ,"[1712, 655, 30, 70]",2100,bt2,3289
train_annotations,1144799,440,TM242_BGU.3.997.jpg,dataset/TM242_BGU.3.997.jpg,Upsilon,Υ,"[6929, 1391, 101, 106]",10706,bt2,242
train_annotations,1358595,542,TM69805_BGU.18.2731.jpg,dataset/TM69805_BGU.18.2731.jpg,Eta,Η,"[2305, 4101, 96, 106]",10176,bt2,69805
train_annotations,1316497,530,TM8337_P.Mich.3.173.jpg,dataset/TM8337_P.Mich.3.173.jpg,Theta,Θ,"[2498, 6244, 92, 85]",7820,bt2,8337
train_annotations,1414490,524,TM5836_P.Eleph.1.jpg,dataset/TM5836_P.Eleph.1.jpg,Kappa,Κ,"[4883, 3133, 62, 97]",6014,bt2,5836
train_annotations,1363224,449,TM5579_PSI.10.1098.jpg,dataset/TM5579_PSI.10.1098.jpg,Iota,Ι,"[785, 2059, 32, 66]",2112,bt2,5579
train_annotations,1279854,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Eta,Η,"[2258.698940998487, 7726.28400746733, 118.00302571860817, 114.97896701929061]",5928,bt2,703255
train_annotations,1346412,685,TM1803_P.Col.4.90_lower.jpg,dataset/TM1803_P.Col.4.90_lower.jpg,Alpha,Α,"[2311, 1127, 35, 42]",1470,bt2,1803
train_annotations,1337070,554,TM3098_P.Dion.15_R.jpg,dataset/TM3098_P.Dion.15_R.jpg,Epsilon,Ε,"[1980, 3439, 36, 51]",1836,bt2,3098
train_annotations,1361303,502,TM3432_UPZ.1.41.jpg,dataset/TM3432_UPZ.1.41.jpg,Sigma,Σ,"[723, 558, 14, 21]",294,bt2,3432
train_annotations,1368064,708,TM663_P.Cair.Zen.1.59001_frag.Florence.jpg,dataset/TM663_P.Cair.Zen.1.59001_frag.Florence.jpg,Rho,Ρ,"[400, 1063, 16, 30]",480,bt2,663
train_annotations,1359047,471,TM254_P.Dryton.16_R.jpg,dataset/TM254_P.Dryton.16_R.jpg,Epsilon,Ε,"[770, 629, 22, 21]",462,bt2,254
train_annotations,1405703,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Gamma,Γ,"[4073, 4949, 69, 98]",6762,bt2,5837
train_annotations,1390764,514,TM4344_SB.12.11061_frag.Hamburg.jpg,dataset/TM4344_SB.12.11061_frag.Hamburg.jpg,Epsilon,Ε,"[3574, 2552, 56, 83]",4648,bt2,4344
test_annotations,1370960,557,TM3286_P.Enteux.9.jpg,dataset/TM3286_P.Enteux.9.jpg,Alpha,Α,"[1304, 1065, 64, 49]",3136,bt2,3286
train_annotations,1410827,505,TM3563_P.Tor.Choach.12.01.jpg,dataset/TM3563_P.Tor.Choach.12.01.jpg,Chi,Χ,"[999, 3542, 93, 73]",6789,bt2,3563
train_annotations,1330688,551,TM3093_P.Dion.10.jpg,dataset/TM3093_P.Dion.10.jpg,Iota,Ι,"[1479, 2932, 23, 58]",1334,bt2,3093
train_annotations,1322361,445,TM3745_P.Tebt.1.109.jpg,dataset/TM3745_P.Tebt.1.109.jpg,Pi,Π,"[1538, 1848, 43, 36]",1548,bt2,3745
train_annotations,1324619,428,TM44624_P.Polit.Iud.8.jpg,dataset/TM44624_P.Polit.Iud.8.jpg,Omega,Ω,"[648, 645, 32, 29]",928,bt2,44624
train_annotations,1323255,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Chi,Χ,"[2632, 1646, 99, 108]",10692,bt2,7883
train_annotations,1370359,709,TM253_P.Dryton.33_frag.London.jpg,dataset/TM253_P.Dryton.33_frag.London.jpg,Lambda,Λ,"[193, 449, 20, 19]",380,bt2,253
train_annotations,1278353,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Omega,Ω,"[1892, 427, 50, 34]",1700,bt2,3686
train_annotations,1388396,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Tau,Τ,"[1570, 1962, 42, 46]",1932,bt2,44722
train_annotations,1360532,497,TM2821_P.Hib.1.92.jpg,dataset/TM2821_P.Hib.1.92.jpg,Phi,Φ,"[325, 394, 13, 31]",403,bt2,2821
train_annotations,1312457,547,TM316244_P.Tarich.4a.jpg,dataset/TM316244_P.Tarich.4a.jpg,Mu,Μ,"[1161, 2198, 92, 100]",9200,bt2,316244
train_annotations,1381020,500,TM3409_UPZ.1.18.jpg,dataset/TM3409_UPZ.1.18.jpg,Sigma,Σ,"[482, 563, 19, 23]",437,bt2,3409
test_annotations,1392607,489,TM1579_P.Lond.7.2017.jpg,dataset/TM1579_P.Lond.7.2017.jpg,Tau,Τ,"[636, 860, 14, 17]",238,bt2,1579
train_annotations,1311304,417,TM4911_BGU.8.1832.jpg,dataset/TM4911_BGU.8.1832.jpg,Iota,Ι,"[3245, 2332, 37, 95]",3515,bt2,4911
train_annotations,1308643,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Omicron,Ο,"[2156, 2853, 40, 54]",2160,bt2,243
test_annotations,1301720,486,TM1539_P.Lond.7.1976.jpg,dataset/TM1539_P.Lond.7.1976.jpg,Nu,Ν,"[615, 760, 36, 36]",1296,bt2,1539
train_annotations,1298071,513,TM3987_BGU.14.2380_frag.A.jpg,dataset/TM3987_BGU.14.2380_frag.A.jpg,Chi,Χ,"[2594, 1733, 110, 91]",10010,bt2,3987
test_annotations,1288521,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Omicron,Ο,"[2929, 1667, 52, 76]",3952,bt2,56
train_annotations,1144507,441,TM128_BGU.3.1000.jpg,dataset/TM128_BGU.3.1000.jpg,Eta,Η,"[5816, 678, 131, 180]",23580,bt2,128
train_annotations,1256123,490,TM1945_P.Mich.1.45.jpg,dataset/TM1945_P.Mich.1.45.jpg,Theta,Θ,"[985, 2828, 50, 76]",3800,bt2,1945
train_annotations,1144363,441,TM128_BGU.3.1000.jpg,dataset/TM128_BGU.3.1000.jpg,Lambda,Λ,"[902, 547, 114, 120]",13680,bt2,128
train_annotations,1262629,549,TM703255_P.Vindob.inv.G.56637.jpg,dataset/TM703255_P.Vindob.inv.G.56637.jpg,Tau,Τ,"[780.6354009077156, 8083.323957685127, 180.03025718608168, 186.0843808338519]",14637,bt2,703255
train_annotations,1289654,447,TM5697_SB.5.7532.jpg,dataset/TM5697_SB.5.7532.jpg,Omega,Ω,"[1690, 2153, 80, 65]",5200,bt2,5697
train_annotations,1304388,552,TM3094_P.Dion.11.jpg,dataset/TM3094_P.Dion.11.jpg,Tau,Τ,"[684, 1840, 44, 44]",1936,bt2,3094
train_annotations,1277986,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Tau,Τ,"[1943, 3089, 58, 46]",2668,bt2,3686
train_annotations,1364027,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Theta,Θ,"[1837, 3265, 73, 118]",8614,bt2,7883
train_annotations,1319689,451,TM14532_SB.14.11933.jpg,dataset/TM14532_SB.14.11933.jpg,Xi,Ξ,"[498, 636, 30, 28]",840,bt2,14532
train_annotations,1424420,540,TM44603_P.Eleph.27a.jpg,dataset/TM44603_P.Eleph.27a.jpg,Mu,Μ,"[2161, 4879, 146, 102]",14892,bt2,44603
test_annotations,1283344,556,TM3283_P.Enteux.6.jpg,dataset/TM3283_P.Enteux.6.jpg,Pi,Π,"[1746, 1069, 83, 55]",4565,bt2,3283
test_annotations,1371043,557,TM3286_P.Enteux.9.jpg,dataset/TM3286_P.Enteux.9.jpg,Phi,Φ,"[2529, 1176, 47, 115]",5405,bt2,3286
train_annotations,1312958,542,TM69805_BGU.18.2731.jpg,dataset/TM69805_BGU.18.2731.jpg,Chi,Χ,"[1140, 2555, 116, 115]",13340,bt2,69805
train_annotations,1298353,433,TM1516_P.Lond.7.1953_R.jpg,dataset/TM1516_P.Lond.7.1953_R.jpg,Nu,Ν,"[427, 670, 26, 33]",858,bt2,1516
train_annotations,1277185,510,TM3686_P.Tebt.1.50.jpg,dataset/TM3686_P.Tebt.1.50.jpg,Sigma,Σ,"[1827, 1414, 28, 38]",1064,bt2,3686
train_annotations,1316324,530,TM8337_P.Mich.3.173.jpg,dataset/TM8337_P.Mich.3.173.jpg,Eta,Η,"[2017, 4617, 113, 107]",12091,bt2,8337
test_annotations,1363870,527,TM5842_P.Eleph.8.jpg,dataset/TM5842_P.Eleph.8.jpg,Xi,Ξ,"[1992, 7189, 159, 165]",26235,bt2,5842
train_annotations,1321171,425,TM18552_BGU.4.1111.jpg,dataset/TM18552_BGU.4.1111.jpg,Mu,Μ,"[1015, 1589, 102, 104]",10608,bt2,18552
test_annotations,1288280,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Gamma,Γ,"[2408, 1016, 79, 107]",8453,bt2,56
train_annotations,1341879,646,TM5850_P.Eleph.17_V.jpg,dataset/TM5850_P.Eleph.17_V.jpg,Lambda,Λ,"[1403, 334, 111, 106]",11766,bt2,5850
train_annotations,1154072,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Upsilon,Υ,"[7675, 555, 85, 94]",7990,bt2,243
train_annotations,1314757,473,TM262_P.Grenf.1.38.jpg,dataset/TM262_P.Grenf.1.38.jpg,Omicron,Ο,"[537, 716, 16, 20]",320,bt2,262
train_annotations,1388884,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Omega,Ω,"[1300, 2637, 50, 45]",2250,bt2,44722
train_annotations,1404745,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Lambda,Λ,"[4563, 3514, 48, 67]",3216,bt2,5837
train_annotations,1284863,440,TM242_BGU.3.997.jpg,dataset/TM242_BGU.3.997.jpg,Sigma,Σ,"[2269, 2719, 100, 105]",10500,bt2,242
train_annotations,1378375,503,TM3433_UPZ.1.42.jpg,dataset/TM3433_UPZ.1.42.jpg,Lambda,Λ,"[106, 814, 20, 23]",460,bt2,3433
train_annotations,1291655,536,TM18560_BGU.4.1118.jpg,dataset/TM18560_BGU.4.1118.jpg,Omega,Ω,"[814, 3078, 43, 31]",1333,bt2,18560
train_annotations,1287608,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Gamma,Γ,"[381, 1447, 67, 76]",5092,bt2,243
train_annotations,1373769,728,TM131_P.Batav.6_frag.B.jpg,dataset/TM131_P.Batav.6_frag.B.jpg,Eta,Η,"[768, 540, 139, 129]",17931,bt2,131
train_annotations,1373696,443,TM131_P.Batav.6_frag.A.jpg,dataset/TM131_P.Batav.6_frag.A.jpg,Eta,Η,"[1065, 885, 70, 77]",5390,bt2,131
train_annotations,1287988,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Eta,Η,"[843, 2313, 77, 112]",8624,bt2,243
train_annotations,1378507,503,TM3433_UPZ.1.42.jpg,dataset/TM3433_UPZ.1.42.jpg,Tau,Τ,"[671, 875, 17, 25]",425,bt2,3433
test_annotations,1149641,422,TM18497_BGU.4.1053.jpg,dataset/TM18497_BGU.4.1053.jpg,Kappa,Κ,"[2236, 1050, 31, 57]",1767,bt2,18497
train_annotations,1371138,514,TM4344_SB.12.11061_frag.Hamburg.jpg,dataset/TM4344_SB.12.11061_frag.Hamburg.jpg,Tau,Τ,"[2447, 1896, 85, 73]",6205,bt2,4344
train_annotations,1234902,490,TM1945_P.Mich.1.45.jpg,dataset/TM1945_P.Mich.1.45.jpg,Mu,Μ,"[931, 331, 103, 72]",7416,bt2,1945
train_annotations,1322609,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Delta,Δ,"[1739, 648, 71, 82]",5822,bt2,5837
train_annotations,1359219,471,TM254_P.Dryton.16_R.jpg,dataset/TM254_P.Dryton.16_R.jpg,Chi,Χ,"[617, 850, 19, 20]",380,bt2,254
train_annotations,1363974,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Alpha,Α,"[1246, 1104, 116, 124]",14384,bt2,7883
test_annotations,1392013,489,TM1579_P.Lond.7.2017.jpg,dataset/TM1579_P.Lond.7.2017.jpg,Chi,Χ,"[619, 608, 8, 15]",120,bt2,1579
train_annotations,1287697,468,TM243_BGU.3.998.jpg,dataset/TM243_BGU.3.998.jpg,Sigma,Σ,"[2109, 1551, 75, 82]",6150,bt2,243
train_annotations,1311543,417,TM4911_BGU.8.1832.jpg,dataset/TM4911_BGU.8.1832.jpg,Epsilon,Ε,"[2898, 4798, 87, 127]",11049,bt2,4911
train_annotations,1252528,523,TM5699_SB.5.7609.jpg,dataset/TM5699_SB.5.7609.jpg,Lambda,Λ,"[1504, 1883, 98, 106]",10388,bt2,5699
train_annotations,1424161,460,TM23306_BGU.16.2583.jpg,dataset/TM23306_BGU.16.2583.jpg,Kappa,Κ,"[2079, 4721, 78, 138]",10764,bt2,23306
test_annotations,1144188,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Xi,Ξ,"[6072, 548, 105, 108]",11340,bt2,56
train_annotations,1284179,439,TM44733_P.Diosk.18.jpg,dataset/TM44733_P.Diosk.18.jpg,Omega,Ω,"[452, 2171, 50, 25]",1250,bt2,44733
train_annotations,1364224,529,TM7883_P.Sijp.45.jpg,dataset/TM7883_P.Sijp.45.jpg,Rho,Ρ,"[3598, 4829, 87, 156]",13572,bt2,7883
test_annotations,1288371,442,TM56_BGU.3.994.jpg,dataset/TM56_BGU.3.994.jpg,Sigma,Σ,"[4952, 1151, 74, 125]",9250,bt2,56
train_annotations,1357966,439,TM44733_P.Diosk.18.jpg,dataset/TM44733_P.Diosk.18.jpg,Mu,Μ,"[541, 2351, 47, 56]",2632,bt2,44733
train_annotations,1354360,432,TM1511_P.Lond.7.1948_R.jpg,dataset/TM1511_P.Lond.7.1948_R.jpg,Iota,Ι,"[778, 352, 9, 19]",171,bt2,1511
train_annotations,1320165,534,TM17894_P.Wash.Univ.2.77_frag.Wash.jpg,dataset/TM17894_P.Wash.Univ.2.77_frag.Wash.jpg,Kappa,Κ,"[192, 266, 21, 23]",483,bt2,17894
train_annotations,1383726,446,TM3740_P.Tebt.1.104.jpg,dataset/TM3740_P.Tebt.1.104.jpg,Pi,Π,"[1213, 2965, 48, 37]",1776,bt2,3740
train_annotations,1365192,541,TM44722_P.Diosk.6.jpg,dataset/TM44722_P.Diosk.6.jpg,Sigma,Σ,"[3073, 651, 42, 46]",1932,bt2,44722
train_annotations,1252806,526,TM5838_P.Eleph.3.jpg,dataset/TM5838_P.Eleph.3.jpg,Upsilon,Υ,"[653, 445, 46, 103]",4738,bt2,5838
train_annotations,1342825,644,TM5853_P.Eleph.20_V.jpg,dataset/TM5853_P.Eleph.20_V.jpg,Lambda,Λ,"[786, 1855, 145, 104]",15080,bt2,5853
train_annotations,1320807,423,TM18499_BGU.4.1055.jpg,dataset/TM18499_BGU.4.1055.jpg,Sigma,Σ,"[1036, 1777, 40, 55]",2200,bt2,18499
train_annotations,1392960,499,TM3403_UPZ.1.12.jpg,dataset/TM3403_UPZ.1.12.jpg,Epsilon,Ε,"[228, 595, 14, 18]",252,bt2,3403
train_annotations,1353298,694,TM4820_BGU.8.1738.P.Bingen.53_frag.A.jpg,dataset/TM4820_BGU.8.1738.P.Bingen.53_frag.A.jpg,Pi,Π,"[1147, 4937, 182, 92]",16744,bt2,4820
test_annotations,1392058,489,TM1579_P.Lond.7.2017.jpg,dataset/TM1579_P.Lond.7.2017.jpg,Kappa,Κ,"[467, 632, 11, 16]",176,bt2,1579
train_annotations,1320676,423,TM18499_BGU.4.1055.jpg,dataset/TM18499_BGU.4.1055.jpg,Zeta,Ζ,"[1035, 1344, 49, 52]",2548,bt2,18499
test_annotations,1392129,489,TM1579_P.Lond.7.2017.jpg,dataset/TM1579_P.Lond.7.2017.jpg,Theta,Θ,"[631, 662, 8, 15]",120,bt2,1579
train_annotations,1379837,525,TM5837_P.Eleph.2.jpg,dataset/TM5837_P.Eleph.2.jpg,Gamma,Γ,"[827, 2649, 93, 70]",6510,bt2,5837
train_annotations,1424349,540,TM44603_P.Eleph.27a.jpg,dataset/TM44603_P.Eleph.27a.jpg,Omicron,Ο,"[2466, 4065, 54, 60]",3240,bt2,44603
train_annotations,1276788,419,TM5132_SB.28.16855.jpg,dataset/TM5132_SB.28.16855.jpg,Alpha,Α,"[1579, 2843, 71, 109]",7739,bt2,5132
test_annotations,1286548,469,TM250_P.Dryton.37.jpg,dataset/TM250_P.Dryton.37.jpg,Delta,Δ,"[453, 1603, 31, 26]",806,bt2,250
train_annotations,1330204,437,TM663_P.Cair.Zen.1.59001_frag.Cairo.jpg,dataset/TM663_P.Cair.Zen.1.59001_frag.Cairo.jpg,Omicron,Ο,"[124, 594, 35, 40]",1400,bt2,663
train_annotations,1320122,534,TM17894_P.Wash.Univ.2.77_frag.Wash.jpg,dataset/TM17894_P.Wash.Univ.2.77_frag.Wash.jpg,Theta,Θ,"[406, 122, 18, 25]",450,bt2,17894
train_annotations,1251101,515,TM4900_BGU.8.1821.jpg,dataset/TM4900_BGU.8.1821.jpg,Omega,Ω,"[1198, 1463, 167, 90]",15030,bt2,4900
test_annotations,1355072,436,TM1536_P.Lond.7.1973_R.jpg,dataset/TM1536_P.Lond.7.1973_R.jpg,Iota,Ι,"[657, 399, 10, 18]",180,bt2,1536
train_annotations,1409962,555,TM3099_P.Dion.16_R.jpg,dataset/TM3099_P.Dion.16_R.jpg,Delta,Δ,"[726, 2929, 61, 44]",2684,bt2,3099
train_annotations,1261258,503,TM3433_UPZ.1.42.jpg,dataset/TM3433_UPZ.1.42.jpg,Theta,Θ,"[795, 567, 16, 26]",416,bt2,3433
